"desarroll de una herramient par el monitore de event y activ de usuari en aplic web","la final del present trabaj especial de grad cons en el desarroll de una herramient con la capac de: realiz el monitore de event y accion de usuari durant su interaccion con aplic y siti web y gener inform que pued ser utiliz posterior con multipl proposit par ello se aplic una adapt del model de desarroll en casc baj una metodolog ad hoc la cual se realiz en cinc fases: descripcion de requer analisis diseñ implement y final la fas de prueb de la herramient desarroll com result final se obtuv una herramient de facil integr con la capac de realiz el proces de grabacion de event y accion relev de los usuari llev a cab reproduccion automat de dich grabacion y gener report con inform de util acerc de las activ registr por los usuari de cualqui aplic web","monitore de usuari reproduccion automat event grabacion javascript pag tagging document object model dom","aplicaciones internet" 
"evalu de los mecan y protocol de segur desarroll par red inalambr 80211b","las red de are local inalambr represent una innov en lo que a red de are local se refier permit la interconexion de disposit inalambr sin usar medi de transmision gui com el cabl por ejempl lo que proporcion mayor comod y movil ahor bien esta comod de acces tambien tra com consecuent que cualqui usuari ajen a la red pued conect y realiz accion indeb que pued compromet la red pens en esto el estand 80211b que es la tecnolog inalambr de mayor aug en la actual propus un conjunt de mecan de segur que contrarrest este problem con el fin de proteg ante cualqui intent de ataqu sin embarg se deb mencion que exist problem con estos mecan defin por el estand 80211b por lo que el hech de determin que tan segur pued ser estos mecan fue lo que nos motiv par la realiz de este trabaj el cual nos permit estudi de maner mas profund estos mecan par lueg implement y posterior evalu par asi detect debil en los mism asi com tambien determin cual son los benefici que pud proporcion y de esta maner lueg de hab analiz los result obten com product de la evalu se lleg a defin un ambient de red que cubr las neces de los usuari dond estas neces se pued traduc en dos aspect fundamental que son la segur de los usuari y la segur de la inform por lo que con este trabaj se pretend dar un aport a las red de are local inalambr configur dentr de su ambient mecan y protocol de segur proporcion par este tip de red que permit cre un ambient de red mas confiabl","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"desarroll de un softwar de administr y configur par un punt de acces inalambr 80211b","las red de are local inalambr wireless local are netwoks wlans han ten much acept en los ultim años estas son comun usad en oficin univers hogar ademas de are public com hotel aeropuert restaur es muy comun en este tip de red que los usuari final compr e instal equip sin una previ planeacion y diseñ la consecuent de esta falt de planif es un deficient desempeñ y en cas muy extrem el rob de la inform la instal y la configur de una wlan pued ser un proces muy sencill per precis esto las hac ser un blanc facil par ataqu por eso es import una buen configur y administr de la red en la mayor de los cas esta administr se llev a cab a traves de los punt de acces mediant el softwar de administr y configur que pos los mism de ahi la import de cont con un softwar de administr de gran calid y que pued ofrec a los usuari tod las funcional necesari par llev a cab una buen gestion de la red","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"analisis del rendimient de voip en red 80211b/g","la constant evolu de las red inalambr y las ventaj que estas ofrec han permit que estas tecnolog se vuelv muy popular siend cad vez mas utiliz por tod las grand empres par prov conect en sus instal por las caracterist de las red inalambr no se esper que estas suplant a las cabl por lo men por los moment ya que estas tien limit de veloc y segur en compar con las cabl en la actual el grup ieee 80211 esta trabaj par reduc estas debil tal es el cas que desd ener del 2004 se esta desarroll el nuev estand 80211n que es 10 vec mas rap que el 80211 g o el 80211a19 por otro lad el desarroll de la tecnolog de voz sobr ip hac que cad vez mas empres opten por esta solucion par pod comunic tod sus sucursal en distint part del mund en tiemp real en cuant a la voz sobr ip se tien que es una tecnolog en desarroll al punt que hoy en dia internet y la web han gener mas innov que la telefon convencional y aproxim un 60% de las empres mas reconoc del mund utiliz esta tecnolog par manten comunic sus distint sucursal en tod el mund actual en venezuel ha surg un gran interes en estas dos  tecnolog tant en empres priv com gubernamental las cual se encuentr implement solucion con estas tecnolog","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"desarroll de una aplic adapt par la gestion de document electron de la bibliotec alons gamer","a lo larg de su existent la bibliotec alons gomer de la facult de cienci de la ucv ha sid respons del almacen y resguard del material intelectual gener por estudi y profesor de la facult de cienci com lo son las tesis y otros trabaj especial estos document hast ahor recib en papel son guard en las instal de la bibliotec ocup un espaci fisic import y siend somet a los efect de factor ambiental tal com la humed lo cual conllev al deterior de estos con el pas del tiemp y eventual la perd total de los mism en plen sigl xxi esto parec ser algo obsolet consider los avanc tecnolog en materi de bibliotec digital y demas form de almacen digital por esto graci a la inici de la bibliotec mism y el centr de comput de la facult de cienci de la ucv se desarroll una herramient bas en web capaz de serv com repositori digital de estos document ademas de tod las funcional tipic de un sistem modern de almacen digital com busqued especializ contact de autor y posibil de acces al sistem desd cualqui disposit movil  con capac de naveg este trabaj se bas en el analisis diseñ y desarroll de una aplic denomin “aplic adapt par la gestion de document electron de la bibliotec alons gamero” la cual proporcion una seri de servici que permit el acces via web a este repositori y el manej administr del sistem dentr de la facult de cienci de la univers central de venezuel","bibliotec digital disposit movil document electron aplic adapt","tecnologias en comunicaciones y redes de computadoras"
"implement de una red ipv6 movil","el mund de las comun avanz de maner exponencial dia a dia aument los usuari de internet cuy neces de igual maner estan aument y much de ellas no pued satisfac por falt de protocol aplic etc que se adecu a estas  las neces de los usuari de internet en sus inici eran muy diferent a las de los usuari actual much protocol se han qued cort en compar con las exigent que se present com por ejempl la cantid de direccion ip  estas no han sid suficient par tod los usuari de internet quien han ten que utiliz mecan altern com la traduccion de direccion de red nat por sus sigl en ingles  network address translation  esto ha alivi parcial el problem de la direccion per tambien dificult el uso de algun aplic  par solucion este y otros problem surg el protocol de internet version 6 ipv6 por sus sigl en ingles  internet protocol version 6 que ofrec un mayor espaci de direccion ademas de segur calid de servici etc adicional ipv6 proporcion mejor que permit un mayor rendimient en lo referent a las conexion movil es dec  permit que usuari que se cambi de punt de acces a internet logr manten su conexion en tod moment de maner que se encuentr global alcanz en tod instant","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"diseñ construccion y program de robots movil par la captur y transmision de event fisic via bluetooth","en este trabaj especial de grad se describ el proces de diseñ y construccion de robots movil utiliz el kit de robot de la lego® mindstorm nxt este proces se llev a cab en vari pas inicial se armaron dos robots cuy instruccion vien especific en el kit de robot lueg se proced a armar 5 model de robots par pon a prueb y pod decid cual ser el model final una vez constru este model final se integr al mism un sensor de temperatur constru en el laboratori cuy disposit principal es un termistor que no es otra cos que una resistent con cambi de imped dependient de la temperatur ambiental ademas de agreg el sensor de temperatur a los robots se les integr sensor de compas par pod med la direccion en la que apunt el robot sensor ultrason par pod calcul la distanci que le sep de los objet que deb de esquiv y por ultim se les coloc sensor de son a dos de los robots y sensor de luz a otros dos a estos model definit se les program un comport par que pud desplaz de form autonom este program indic a los motor que deb gir en el mism sent haci delant de form sincron siempr y cuand el sensor ultrason no detect ningun obstacul cuand se detect algun obstacul el robot deb gir hast esquiv dich obstacul y lueg el program volv al hil principal de ejecu dond se indic a los motor que deb gir en la mism direccion estos robots se comunic mediant la tecnolog inalambr bluetooth con un servidor el cual tien una aplic desarroll en el lenguaj de program jav que se encarg de solicit la inform de los sensor de los robots de form period la aplic muestr por pantall la inform recib a los usuari ademas se program un control remot que permit a los usuari manej los movimient del robot desd el servidor utiliz la mism aplic","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"diseñ y evalu de un sistem de distribu inalambr par la facult de cienci","las wlan wireless local are network red de are local inalambr fueron original diseñ com una altern par las red de are local cabl en los ultim años las wlans han gan much popular tant que su tecnolog y calid aument y se descubr nuev aplic par ellas con las wlans la red por si mism es movil y elimin la neces de usar cabl añad flexibil y lo mas import increment la product y eficient en los lugar dond esta instal la tecnolog inalambr de mas exit ha sid el estand 80211 desarroll por el ieee institut of electrical and electronics engineers institut de los ingenier electr y electron 9 y es conoc comun por wifi wireless fidelity fidel inalambr la tecnolog que hay detras de este estand es sofistic y la gran cantid de aplic y entorn en los que se desarroll hac que una red “wifi” sea una red complej tant de diseñ com de implant y posterior optimiz y administr par obten el maxim rendimient en la terminolog de ieee 80211 un sistem de distribu es el sistem que interconect a tod las celd conform por un numer divers de estacion y conduc por un sol punt de acces un sistem de distribu pued ser tant cabl com inalambr esta investig enfoc mas el ultim punt denomin wds wireless distribution system sistem de distribu inalambr el gran uso de las red inalambr en la actual en particul las red 80211 hac que esta tecnolog sea objet de estudi e investig par trat de mejor a caus de estos estudi y con la lleg de los nuev punt de acces la oper de un wds segun lo defin por el estand ieee 80211 se ha hech dispon usand wds es posibl conect punt de acces inalambr y hac asi que se extiend una infraestructur bien sea cabl o inalambr a lugar dond no es posibl pon en ejecu el uso de cabl uno de los punt debil que present esta tecnolog es la falt de compatibil entre disposit ya que la gran mayor hoy en dia no soport wds esto se deb a que las caracterist de wds no se detall total en la especif ieee 80211 3 por lo tant la interoper entre divers disposit no esta garantiz cab destac que la ieee ha implement un estand diseñ especial par la comun entre punt de acces este es el llam 80211f que describ com se trat o trabaj las comun de client movil fuer de una zon entre punt de acces “roaming” con el protocol de interaccion entre punt de acces o interaccess point protocol iapp 4","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"desarroll de un sistem de gestion de robot movil par la monitoriz de variabl ambiental","este trabaj especial de grad describ el proces de desarroll de un sistem de gestion de robots lego®  mindstorms nxt  par la monitoriz de variabl ambiental hac uso de la tecnolog bluetooth com medi de comun los robots lego®  mindstorms nxt  son robots movil que tien incorpor sensor que permit med la temperatur lumin son y compas ademas pos un disposit bluetooth que permit establec la comun con ellos por esta via el sistem esta conform por dos aplic una destin al entorn de pda personal digital assistant asistent personal digital y la otra al ambient web la primer hac uso de la pda com control remot par desplaz  a los robots de un lug a otro ademas de permit visualiz los valor captur por los sensor que se encuentr en el robot y el estad de su bat la segund permit la monitoriz remot de variabl ambiental de un ambient especif a traves de internet hac uso de robots lego®  mindstorms nxt con lo cual es posibl obten analisis de lo que suced en el lug y obten conclusion sobr si los valor obten son anomal y requier el envi de alert via corre electron","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"implement de un sistem par el manej de corre electron con autent centraliz bas en servici de directori","el present trabaj especial de grad esta enfoc haci la implement de un sistem par el manej de corre electron en ambient empresarial y su aplic utiliz program con licenci libr el objet del trabaj es propon una solucion que permit a cualqui organ ten un sistem de corre electron acord con sus neces tom en cuent criteri com el facil acces desd lugar remot la segur el control centraliz de los usuari y el filtr de mensaj no des el proyect esta compuest por un proces de investig sobr los component necesari par implement un sistem par el manej de corre electron y el metod a segu par la implement del mism en un organ com cas de estudi se seleccion al institut geograf de venezuel simon boliv igvsb el sistem instanci en dich institut qued conform por el servidor de corre de codig abiert postfix que cumpl con los requer del igvsb en los aspect de segur y eficient se utiliz el program dovecot y se configur com un servidor imap par permit a los usuari acced a sus corre","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"propuest par solucion el problem de comun telefon en la facult de cienci de la ucv utiliz un servidor pbx de softwar","el present trabaj especial de grad esta bas en el estudi profund de la tecnolog de comun de voip asi com en el aprendizaj de las herramient de softwar y hardwar utiliz actual par su aplic el objet del trabaj es propon una posibl solucion al problem de comun telefon en la facult de cienci de la univers central de venezuel el proyect esta compuest por un proces de investig instal y configur de un conjunt de aplic de softwar que conform la plataform de comun de voip la solucion se bas en asterisk el cual es un softwar de codig abiert que implement las funcional y servici de una central telefon tradicional par las comun de voz se utiliz el protocol de señaliz sip session initiation protocol por pos mayor acept en las comun de voip en la actual deb a su eficient sencillez y ampli desarroll ya que la plataform asterisk carec de una interfaz de usuari par la administr sus component se desarroll una aplic bas en tecnolog web par este fin caracteriz por ser amig comprens y muy eficient con la implement de la plataform de comun telefon baj la tecnolog de voip se logr obten una solucion que proporcion ademas de las funcional y servici de la central telefon de la facult de cienci diferent servici adicional que brind mas y mejor opcion de comun a los diferent usuari interfac web administr interfac web de usuari sistem de cobranz por tarjet prepag funcion de redireccion de llam funcion par la grabacion de llam entre otros de igual form se obtuv una plataform facil escal en cuant a servici funcional y numer de extension telefon ademas de ser extens ya que esta solucion se podr implement en otras facultad o en tod la univers en form distribu","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"diseñ e implement de un sincroniz de dat corpor bas en tecnolog web","las empres cad dia necesit mas sistem computacional par soport sus oper dich sistem tra ventaj ya que automatiz los proces que se ejecut a diari en ellas los sistem computacional gener result que deb ser almacen par llev un historial de los mism el crecimient de una empres es a menud acompañ por la apertur de nuev sucursal a nivel nacional o internacional este proces de expansion es mas facil de control si la inform que se gener en cad una de las sucursal esta dispon actualiz e integr con el fin de manten sus dat al dia las empres pued utiliz las red public internet por ejempl y un sistem de sincroniz de dat de esta form se pued ten un repositori central de la inform trayend ventaj par una administr mas sencill y la integr de los dat en este trabaj especial de grad teg se desarroll un sincroniz de dat corpor bas en solucion web el sincroniz desarroll pued ser administr mediant servici web y envi la inform de maner segur bien sea a traves de una vpn virtual privat network o cifr esta con algoritm com des dat encryption standard tambien pose un mecan de recuper de transmision no culmin por fall de comun al segment en paquet la inform a envi y hac checkpoint cad ciert tiemp si durant la transmision de los paquet gener se cae la comun la proxim vez que se restablezc el servici se comienz a transfer a part del ultim paquet envi ademas permit optimiz los anchos de band dispon que son comun baj en internet mediant la compresion de la inform usand el format de archiv zip el sincroniz tra vari ventaj a las empres que des implement entre las cual se encuentr el hech de que se pued abrir nuev sucursal sin ten que preocup por la consolid de la inform entre ellas bast con defin una nuev sed en el sistem e instal los servici encarg de la sincroniz en el/los servidor de archiv ademas de esta ventaj principal el rendimient de una empres se pued increment ya que los anal de oper no deb consolid la inform de maner manual y los dat siempr estan actualiz en cad una de las sed","vent ipv4 cisc systems bluetooth softwar ","tecnologias en comunicaciones y redes de computadoras"
"herramient par la gestion y administr de red ipv4 e ipv6 mediant la utiliz del protocol snmp","el present trabaj especial de grad esta enfoc haci el desarroll de una herramient manag destin a la gestion y administr de red bas en tcp/ip mediant la utiliz de snmp v1/2c/3 y que funcion sobr los protocol ipv4 e ipv6 con este manag de snmp se busc ofrec una solucion que permit llen el vaci que exist en las herramient de gestion y administr de red bas en snmp que son de codig abiert el prim pas en este trabaj fue la recopil de inform que pud ser de interes par el desarroll de la aplic con este fin se realiz un estudi de las herramient similar ya existent se evalu las distint funcional implement por dich herramient par determin las funcional idon que deb ten el manag de snmp a desarroll se infir que la herramient deb ten soport par snmp v1/2c/3 soport par ipv4 e ipv6 facil instal facil configur interfaz grafic y ayud al usuari lueg se seleccion las tecnolog a utiliz en el desarroll del manag snmp se opto por jav com lenguaj de program deb a que pose las caracterist requer par la implement de las funcional de la herramient tambien se emple las bibliotec snmp4j y mibbl snmp4j es una interfaz de program de aplic snmp mibbl prove una seri de clas que permit leer y analiz mibs en el manag de snmp desarroll se implement las funcional anterior expuest per tambien se inclu otras adicional com la capac de import mibs gener y recib traps snmp v1/2c/3 e informs snmp v2c/3 get tabl y mib walk con soport par snmp v1/2c/3 con el gener y receptor de traps e informs el usuari podr recib cualqui alert o notif emit por algun agent snmp com tambien envi notif o alert a otros el get tabl permit consult una tabl complet tod sus fil y column son mostr en pantall el mib walk brind la posibil de recorr subarbol de la mib y retorn las variabl y valor encontr","administr de red snmp mib","tecnologias en comunicaciones y redes de computadoras"
"cap de servici de bas de dat del sistem gener de ambient de enseñanzaaprendizaj ambar","el present trabaj cons en el analisis diseñ e implement de la cap de servici web de bas de dat del sistem gener de ambient de enseñanzaaprendizaj ambar com implement de una arquitectur orient a servici soa la definicion de los servici web par el acces a la bas de dat de ambar mejor la interoper entre las diferent aplic que constitu el sistem ya que estos ofrec una altern de softwar independient en cuant a la plataform bas en estandar par la integr de aplic la automatiz de proces de negoci y la public de la inform de divers fuent el cont con una infraestructur integr segur escal y dispon disminu los cost y permit compart inform de maner confiabl el sistem desarroll proporcion un espaci par manipul objet de aprendizaj oa que pued ser almacen y recuper de la bas de dat de ambar a traves del sistem manej de bas de dat orient a objet datab for objects db4o de softwar libr bas en una arquitectur mvc model vist control par los servici web y hac uso del patron dao dat access object par el acces a los dat los objet son descrit a traves de una metadat asoci que permit identific par lueg potenci su busqued evalu obtencion y reutiliz es dec establec un model de dat utiliz por scorm que no es mas que un conjunt de norm tecnic que permit a los sistem de administr de aprendizaj lms por sus sigl en ingles en line import y reutiliz conten de aprendizaj que se ajust al estand las tecnolog y herramient utiliz que contribu al desarroll exit de la aplic fueron las siguientes: jsp tecnolog que permit gener conten dinam par ambient web con program en java; jav servlet program que se ejecut en el context de un servidor con el fin de gener pagin web de form dinam a part de lenguaj orient a objet par el desarroll de los servici web; servidor de apach tomcat servidor que se utiliz com contenedor web de la aplicacion; axis implement de soapsimpl object access protocol que proporcion el entorn par la ejecu y public de los servici web; staruml herramient par gener diagram uml; eclips jcreator utiliz com editor par la program","servici web arquitectur soap bas de dat orient a objet bdo objet de aprendizaj oa scorm lom ims content packaging ims learning desing repositori de oa ambar aplic clienteservidor","base de datos"
"actualiz y consult de bas de dat oracl a traves del world wid web","hac aproxim 20 años nac la red internet ella comenz com una red public que permit intercambi inform entre institu de investig y univers poc a poc fue crec y alej de sus usuari original empres priv comenz a dar acces a la red por un pag mensual permit por ende que cualqui person que teng un comput un modem una line telefon y pued pag la cuot acces a la red de red los cost de los equip han descend las empres que permit el acces a la internet internet serv provid cad vez son mas y en mas pais los program y protocol de la red se han perfeccion y en estos moment permit no sol intercambi text sin tambien imagen son y vide una de las creacion mas import de la red es la world wid web esta herramient nac par permit a los usuari acces archiv hipertext desd cualqui comput que se encuentr conect a la internet hoy en dia por la simplic y flexibil del protocol en el que se sustent hypertex transf protocol http par distribu la inform su simpl y consistent interfaz y la disponibil global del brows es la mas usad par a public y busqued onlin de dat imagen son y vide tambien dad que trabaj sobr cualqui plataform y ambient de red es ric en recurs es eficient y soport una gran cantid de usuari se esta usand much par constru aplic manej por dat y par ejecut vari de estas aplic en distint servidor comput distribu por otro lad se encuentr el mund del almacen de dat las bas de cat a lo larg de los años se han ido mejor los sistem manej ce bas de dat han baj los cost de los disc de almacen y cad vez son mas potent las computadoras; logr que la creacion de las bas de dat sea cad vez mas facil que se pued almacen grand cantidad de dat y que se pued dispon de ellos rapid per actual los manej de bas de dat enfrent nuev ret cad dia se hac mas necesari compart dat almacen en diferent comput ubic en diferent lugar y deb ten interfac que permit a los usuari integr dat son imagen y vide los manej se enfrent al problem de ten los dat distribu en distint plataform y ambient de red tambien aument los preci del manten de los dat hay que compr una licenci por cad comput c je contien un manej y por cad usuari que va a acces la inform  par enfrent esto se ha pens en la neces de un lenguaj estand que trabaj de la mism form en cualqui maquin dond no hay neces de mov o duplic la bas de dat y dond no import com y de dond se acces la inform por eso el world wid web es la solucion a este problem con el con sol cre una aplic que hag la interfaz entre el servidor de http y la bas de dat se pued acces la inform desd cualqui lug del mund que este conect a la internet o desd cualqui comput de una red local que trabaj con el protocol tcp/ip sin que el program teng que preocup de com hac el problem de la interfaz qued resuelt al igual que la integr de diferent dat los cost baj porqu sol se necesit la licenci del manej y la de un usuari porqu el acces se hac a traves del servidor de http per ahor el problem esta en cre las aplic en principi cualqui program que conozc sobr lenguaj de program lenguaj de busqued de la bas de dat y su uso desd la world wid web pued hac per de esta form qued exclu los usuari men entend • por esto con este trabaj nos plant desarroll una herramient que permit a los usuari diseñ form par hac busqued en la bas de dat oracl usand com interfaz grafic la world wid web sin neces de conoc de program","conest 20 solicitud estudiantil arquitectur soap tecnic y herramient par la creacion de sistem rails ","base de datos"
"ambient de manej de dat orient a objet par una herramient cas","desd los inici de la civiliz la human ha necesit la inform com ayud en la luch por la supervivent asi com en los intent de administr las organiz la crecient complej en las organiz social polit y econom ha aument en gran med la neces de ten inform de una maner mas convenient y optim y en esta mism med el tip de inform ha ido evolucion en complej y divers par nadi es un secret que la inform es un recurs de vital import par las organiz a tod los nivel y un proces de manipul eficient y eficaz garantiz el exit de estas; el uso de los sistem manej de bas de dat smbd ser de gran ayud en la consecu de este objet el desarroll tant de los smbd com el de la tecnolog orient a objet 00 esta abriend un nuev camp en el estudi de la comput en los ultim años el de los smbdo estos han surg com una neces de manten un enfoqu 00 durant tod el desarroll de un proyect ademas de pod almacen los objet tal y com estos se han conceb uno de los problem mas comun al que se enfrent los anal de sistem es ten que comenz el diseñ de los sistem desd cer sin pod aprovech tod el conoc que se hay obten previ sobr un determin domini de aplic lo ideal ser trat de aprovech el trabaj realiz previ por un anal en la especif de un sistem de inform y ademas emple tod o part del conoc que se tien de un domini de aplic particul par la especif de un nuev sistem de inform una de las altern que se plante es la reutiliz del conoc sobr divers domini de aplic la reutililiz del conoc a traves de esquem gener permit que otros anal pued emple el conoc existent en un domini de aplic par la especif de un nuev sistem de inform pertenecient al mism domini esto nos hac pens que si exist una herramient computacional que sea capaz de apoy la reutiliz del conoc previ en un are determin los anal podr benefici con una reduccion consider en el tiemp y esfuerz que inviert en el desarroll de nuev aplic pertenecient a un domini especif en el centr de investig en sistem de inform cisi de la escuel de comput de la facult de cienci de la ucv se ha desarroll baj el enfoqu oo una herramient capaz de gener esquem de aplic a part de especif hech por expert en are determin metaesquem y esquem gener y que model tod aquell proces que apoy a los anal en el desarroll de nuev aplic ten com bas la reutiliz del conoc el desarroll de esta herramient denomin gec ha sid tem par el desarroll de dos 2 tesis de pregr dich herramient permit reutiliz las caracterist comun de cualqui domini de aplic a traves de la definicion de esquem de aplic mediant la instanci de diferent metaesquem e/r oo etc y esquem gener los cual captur las caracterist general de la aplic pertenecient a un domini de aplic particul ofrec ademas gran apoy al usuari al moment de desarroll cualqui aplic la version actual de gec gestion tod la inform que manej a traves de archiv plan realiz division logic dentr de este coloc en cad line inform de cad una de las clas que manipul asi com otro tip de inform necesari par su funcion com por ejempl la ubic del metaesquem en este teg se present el proces realiz par defin un esquem de bas de dat oo capaz de soport el almacen persistent de tod la inform que manipul la herramient gec asi com el proces necesari par integr a esta herramient el smbdo poet en su version 40","conest 20 solicitud estudiantil arquitectur soap tecnic y herramient par la creacion de sistem rails ","base de datos"
"ampliacion de una plataform operacional par la gerenci de event","marketing technology events mte es una empres de servici integral par event corpor y masiv especializ en prov solucion movil par hac mas eficient los proces intern y extern de las organiz en la captur de dat control de invit y proveedor segur de dat impresion transmision movil proces electron de datos; y present en tiemp real los result solicit por las organiz que llev a cab event dentr de los servici que prest mte encontr trac events por medi de este servici mte es capaz de ofrec registr de invit inform en tiemp real del numer de asistent a un event inform acerc de los invit y de esta form brind inform de gran valor agreg par los organiz de un event mte decid ampli la capac del servici trac events aument la capac de inform que se le pued brind a los organiz de event facilit la recoleccion de inform mediant el uso de disposit mas avanz que inclu scanners optic par logr esto se deb re diseñ el sistem de bas de dat original par que se ajust a los nuev requer en este trabaj de grad se muestr com se llev a cab esta ampliacion de la plataform de mte desd la propuest de ampliacion el estudi de las herramient necesari par logr lo propuest el analisis diseñ construccion y prueb de la nuev plataform","conest 20 solicitud estudiantil arquitectur soap tecnic y herramient par la creacion de sistem rails ","base de datos"
"automatizacion de la administracion del ambient de los sistem financier de pequiv millennium","petroquim de venezuel sa pequiv es una empres filial de petrole de venezuel sa pdvsa la cual tien la respons de produc y comercializ los product petroquim y quimic afin asi com de cubr la demand de fertiliz gener por las activ agricol del pais actual pequiv desarroll una polit de captacion de nuev merc par lo cual ha aument su carter de product ofrec una mayor varied y calid por otro lad ha puest en march la construccion de vari plant en tod el pais com part de esta mism estrategi tod esto origin que los proces tant de manufactur com administr se hag mas grand y complej y requ de un profund estudi que permit diagnostic de una form precis si se estan ejecut en una form v eficient y asi garantiz que la empres manteng o mejor sus nivel de competit el objet principal del present trabaj especial de grad es elabor en el are de bas de dat especif en la administr del ambient de los sistem financier de pequiv millennium un diagnost utiliz los concept de calid de gestion de los proces que se ejecut tant manual com automat y diseñ a traves de la reingeni una nuev form de ejecut dond sea necesari automatiz las tar que lo requ con el fin de hac una utiliz optim de los recurs involucr","conest 20 solicitud estudiantil arquitectur soap tecnic y herramient par la creacion de sistem rails ","base de datos"
"automatiz de los proces de preinscripcion y academ realiz en el postgr de fisic","hoy en dia tant organiz public com priv estan adopt cambi con el objet de consegu una mejor y una moderniz efect de sus proces cotidian de maner de obten una mayor eficient en su funcion y brind una mayor calid en sus servici dentr de este ambit la tecnolog adquier un papel muy import ya que abarc no sol el uso cad vez mas frecuent de internet sin que ademas prove una gran cantid de herramient que facilit el proces de moderniz de las activ laboral obten una eficient automatiz de tar cotidian y logr asi increment la product y rendimient de la organiz actual el postgr de fisic de la facult de cienci de la univers de venezuel requier la automatiz del proces de pre inscripcion de los estudi interes en esta are de maner de agiliz la inscripcion de los mism al postgr al igual que automatiz los proces que se realiz en materi academ tal com manej de los dat de los estudi registr de not elabor de constanci estudi not y planill inscripcion retiro/modif de materi record estudiantil ademas de la elabor de report referent a la inform manej de estudi profesor y materi del postgr entre otros proces concernient al manej y control de tod las tar realiz en el postgr deb a estas neces se requier desarroll una aplic que permit la automatiz de dich proces de maner de obten import benefici como: ahorr de tiemp reduccion de cost en cuant a utiliz de papel com medi de manipul de la inform lo cual gener grand cantidad de inform acumul mayor rapidez en la realiz de las tar cotidian llev a cab por el personal respons de dich labor ademas de pod dar respuest inmediat a las solicitud de inform manej por el postgr el objet de este trabaj especial de grad cons en analiz diseñ e implement una aplic web que permit manipul y control tod la inform manej tant en el proces de preinscripcion com en los proces academ llev a cab por el postgr de fisic con el fin de dar respuest rap y efect a las solicitud de inform requer tant por el personal administr y docent que labor en el postgr de fisic com por la poblacion estudiantil interes en curs materi en las distint are de la fisic ofrec por dich postgr","conest 20 solicitud estudiantil arquitectur soap tecnic y herramient par la creacion de sistem rails ","base de datos"
"bas de dat orient a objet par el sistem mapex","el desarroll de softwar comprend un numer import de activ facilit por el comput a traves de los ambient de program que brind un conjunt de herramient par tal fin dich herramient aport dat de posterior util y por consiguient necesit ser almacen actualiz y recuper en form segur y eficient lo cual promuev la ide de incorpor a los armbient de program un 'elemento' que se atribu las labor mencion y a su vez mejor la cooper entre las distint herramient el objet principal de este trabaj es conceb dich “elemento” resolv la represent complej propi de los dat emple por los ambient de program usand model semant de bas de dat y la orient a objet en particul se desarroll una bas de dat par el prototip de ambient de program ada denomin mapex el cual es un proyect del grup isys de la escuel de comput facult de cienci univers central de venezuel ademas se consig propon un plan de trabaj sistemat com una gui general a quien se da a la tare de diseñ una bas de dat par un determin ambient de program y baj este esquem se defin el diseñ de la bas de dat par el sistem mapex cuy implant se llev a cab sobr la plataform dos version 33 con equip ibm ps/2","conest 20 solicitud estudiantil arquitectur soap tecnic y herramient par la creacion de sistem rails ","base de datos"
"desarroll de un dat warehous com herramient de apoy par el sector salud","el present trabaj cons en el analisis diseñ y la construccion de una bas de dat con filosof multidimensional com herramient de apoy al proces de tom de decision en las are de consult extern hospitaliz epidemiolog y emergent dentr del sector salud de nuestr pais esto es lo que se denomin 'dat warehouse' el cual permit resum la inform present en los distint sistem operacional de maner de tom sol aquell dat de interes que aliment a las estructur de la nuev bas de dat multidimensional con la final de que esta pued prov la inform necesari par el proces de analisis de la inform y gener de report estadist requer por los usuari de las distint are","conest 20 solicitud estudiantil arquitectur soap tecnic y herramient par la creacion de sistem rails ","base de datos"
